transaction_amount,account_age_days,transaction_hour,previous_failed_attempts,avg_transaction_amount,is_international,ip_risk_score,login_attempts_last_24h,fraud_label,Amount_to_Avg_Ratio,Intrusion_Score,Is_New_Account,intrusion_score,ratio_monto_vs_promedio,riesgo_compuesto_ip,transaction_type_Transfer,transaction_type_Withdrawal,payment_mode_NetBanking,payment_mode_UPI,payment_mode_Wallet,device_type_Web,device_type_iOS,device_location_Chennai,device_location_Delhi,device_location_Hyderabad,device_location_Mumbai,categoria_antiguedad_Menor_1_ano,categoria_antiguedad_1_a_2_anos,categoria_antiguedad_Veterana_gt_2anos,momento_del_dia_Manana,momento_del_dia_Tarde,momento_del_dia_Noche
38559.81,530.0,19.0,1.0,22340.85,0.0,0.177,7.0,0.0,1.7259777492799064,8.0,0.0,8.0,1.7259004961540785,0.354,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
24715.09,1483.0,1.0,1.0,29546.65,0.0,0.448,4.0,0.0,0.8364768933195472,5.0,0.0,5.0,0.836448583897535,0.896,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26160.5,1589.0,8.0,2.0,5925.03,0.0,0.278,2.0,0.0,4.415251905897523,4.0,0.0,4.0,4.4145068452235305,0.8340000000000001,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
21405.67,893.0,8.0,3.0,15066.27,0.0,0.36,1.0,0.0,1.4207677149022284,4.0,0.0,4.0,1.42067341993606,1.44,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1319.69,743.0,11.0,2.0,23812.08,0.0,0.225,2.0,0.0,0.05542102999821939,4.0,0.0,4.0,0.05541870266257032,0.675,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5439.18,153.0,12.0,1.0,13867.79,0.0,0.334,2.0,0.0,0.3922167843614592,3.0,0.0,3.0,0.3921885038276591,0.668,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1619.89,1153.0,15.0,2.0,10716.13,0.0,0.822,3.0,0.0,0.15116371301953227,5.0,0.0,5.0,0.15114960815068962,2.4659999999999997,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
31838.7,953.0,12.0,2.0,24495.02,1.0,0.758,5.0,0.0,1.299802980360906,7.0,0.0,7.0,1.2997499185581984,2.274,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15752.08,574.0,22.0,0.0,12966.21,0.0,0.491,1.0,0.0,1.2148561530316107,1.0,0.0,1.0,1.2147624662514143,0.491,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25453.11,1610.0,13.0,2.0,27397.73,0.0,0.783,5.0,1.0,0.9290225869077475,7.0,0.0,7.0,0.9289886794022935,2.349,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
45382.95,1209.0,6.0,2.0,8125.2,0.0,0.976,7.0,0.0,5.585456357997342,9.0,0.0,9.0,5.584769018729541,2.928,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
12502.15,79.0,1.0,3.0,26903.97,0.0,0.406,1.0,0.0,0.4646953590864099,4.0,0.0,4.0,0.4646780873570942,1.624,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20548.63,1847.0,11.0,4.0,8425.98,0.0,0.98,4.0,0.0,2.4387228547895914,8.0,0.0,8.0,2.4384334601482385,4.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
37789.78,642.0,23.0,0.0,8757.97,0.0,0.246,2.0,0.0,4.314901740928549,2.0,0.0,2.0,4.314409114313669,0.246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
11478.47,898.0,16.0,0.0,12675.47,0.0,0.955,8.0,0.0,0.9055656318858394,8.0,0.0,8.0,0.9054941951505427,0.955,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3895.15,1236.0,23.0,0.0,15522.77,0.0,0.864,2.0,0.0,0.2509313737174486,2.0,0.0,2.0,0.25091520938534906,0.864,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
14523.09,810.0,4.0,0.0,12604.93,0.0,0.199,1.0,0.0,1.1521753789985347,1.0,0.0,1.0,1.1520839795239224,0.199,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8103.0,189.0,19.0,3.0,25878.26,1.0,0.35,2.0,0.0,0.31311997019892374,5.0,0.0,5.0,0.31310787093603143,1.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
46488.4,602.0,9.0,4.0,23887.52,0.0,0.708,4.0,0.0,1.9461375647199877,8.0,0.0,8.0,1.9460560972383387,3.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
40415.61,576.0,17.0,3.0,9364.92,0.0,0.192,5.0,0.0,4.315638574595405,8.0,0.0,8.0,4.315177793532296,0.768,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
31688.52,700.0,2.0,0.0,15394.44,0.0,0.591,2.0,0.0,2.0584392806753606,2.0,0.0,2.0,2.058305576196588,0.591,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
43579.46,1643.0,12.0,4.0,12987.79,0.0,0.535,4.0,0.0,3.355417665361081,8.0,0.0,8.0,3.3551593335483902,2.6750000000000003,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
40193.42,1143.0,12.0,3.0,1776.5,1.0,0.292,7.0,0.0,22.625060512243174,10.0,0.0,10.0,22.612331926863572,1.168,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
9369.17,1457.0,9.0,4.0,22469.59,1.0,0.301,5.0,0.0,0.41697111518278707,9.0,0.0,9.0,0.4169525588780713,1.505,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
44633.32,674.0,1.0,3.0,5531.83,1.0,0.516,8.0,0.0,8.068454742824708,11.0,0.0,11.0,8.066996455701693,2.064,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
26990.14,1992.0,15.0,4.0,28030.84,0.0,0.3,9.0,0.0,0.9628730355565512,13.0,0.0,13.0,0.9628386862938715,1.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
40381.64,1536.0,3.0,3.0,11993.57,0.0,0.18,1.0,0.0,3.3669407857710425,4.0,0.0,4.0,3.3666600803530264,0.72,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44809.76,415.0,18.0,0.0,18705.51,0.0,0.773,1.0,0.0,2.3955379992312427,1.0,0.0,1.0,2.395409940175907,0.773,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15934.27,995.0,4.0,0.0,24567.15,0.0,0.582,3.0,1.0,0.6486006720356248,3.0,0.0,3.0,0.6485742719740802,0.582,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5547.09,646.0,6.0,0.0,5490.87,1.0,0.438,8.0,0.0,1.0102388146140775,8.0,0.0,8.0,1.0100548629155461,0.438,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11435.36,1124.0,8.0,3.0,16279.98,0.0,0.181,1.0,0.0,0.7024185533397461,4.0,0.0,4.0,0.7023754098340518,0.724,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
21384.03,1327.0,4.0,4.0,7198.85,0.0,0.594,2.0,0.0,2.970478618112615,6.0,0.0,6.0,2.970066043042563,2.9699999999999998,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40909.84,1426.0,7.0,4.0,15339.16,0.0,0.629,1.0,0.0,2.667019576039366,5.0,0.0,5.0,2.6668457173849553,3.145,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
43043.49,1070.0,1.0,1.0,17425.14,0.0,0.48,1.0,0.0,2.4701947875311188,2.0,0.0,2.0,2.470053035267707,0.96,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
397.26,526.0,21.0,2.0,5157.32,0.0,0.373,9.0,0.0,0.07702837908060776,11.0,0.0,11.0,0.07701344623831015,1.119,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25561.83,859.0,23.0,0.0,17466.48,0.0,0.867,1.0,0.0,1.4634791898539374,1.0,0.0,1.0,1.4633954067787684,0.867,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
20899.68,1695.0,19.0,0.0,13701.75,0.0,0.705,4.0,0.0,1.5253292462641634,4.0,0.0,4.0,1.5252179307073397,0.705,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
11144.29,1911.0,19.0,0.0,15707.79,0.0,0.356,7.0,0.0,0.7094753622247305,7.0,0.0,7.0,0.7094301979974269,0.356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6037.28,917.0,6.0,1.0,27158.51,0.0,0.593,5.0,0.0,0.22229790956867665,6.0,0.0,6.0,0.2222897246673449,1.186,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
16913.88,325.0,3.0,1.0,14565.71,0.0,0.234,5.0,0.0,1.1612121894504286,6.0,0.0,6.0,1.1611324726036285,0.468,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47148.34,1205.0,20.0,1.0,14336.84,0.0,0.011,7.0,0.0,3.288614506404479,8.0,0.0,8.0,3.288385140300073,0.022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
16193.99,1439.0,14.0,0.0,14164.92,0.0,0.869,6.0,0.0,1.1432461319936857,6.0,0.0,6.0,1.1431654280131471,0.869,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
25963.59,1295.0,17.0,4.0,18730.85,0.0,0.819,6.0,1.0,1.3861405115090881,10.0,0.0,10.0,1.386066512383988,4.095,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
35165.8,1517.0,1.0,0.0,11088.77,1.0,0.639,8.0,0.0,3.171298529954179,8.0,0.0,8.0,3.171012563831351,0.639,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18213.3,36.0,13.0,1.0,24060.67,0.0,0.811,9.0,0.0,0.7569739329785913,10.0,0.0,10.0,0.7569424732364795,1.622,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
48590.52,1528.0,9.0,1.0,8652.9,0.0,0.781,2.0,0.0,5.6155184966889715,3.0,0.0,3.0,5.6148695963669555,1.562,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
48124.24,64.0,4.0,2.0,9056.43,1.0,0.86,4.0,0.0,5.313820125590326,6.0,0.0,6.0,5.313233444807191,2.58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12626.53,1944.0,11.0,3.0,17703.63,0.0,0.892,9.0,0.0,0.7132170069076229,12.0,0.0,12.0,0.7131767226990906,3.568,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
24887.56,1865.0,9.0,2.0,7870.69,0.0,0.819,1.0,0.0,3.1620556774564874,3.0,0.0,3.0,3.161653977735404,2.457,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
15078.87,258.0,17.0,2.0,2789.39,0.0,0.852,8.0,0.0,5.405794815353895,10.0,0.0,10.0,5.403857525292164,2.556,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14277.78,282.0,5.0,0.0,6247.01,0.0,0.502,1.0,0.0,2.285538201475586,1.0,0.0,1.0,2.2851723988918073,0.502,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1892.5,1292.0,21.0,3.0,27418.36,0.0,0.708,4.0,0.0,0.06902309255549931,7.0,0.0,7.0,0.06902057524318583,2.832,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30497.74,1811.0,11.0,3.0,419.95,0.0,0.333,9.0,1.0,72.62231218002144,12.0,0.0,12.0,72.44979213683335,1.332,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
25158.82,200.0,23.0,0.0,4090.5,1.0,0.861,4.0,1.0,6.150548832661044,4.0,0.0,4.0,6.149045582304778,0.861,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2621.36,584.0,0.0,4.0,22765.39,0.0,0.859,5.0,0.0,0.11514672052620228,9.0,0.0,9.0,0.11514166277569698,4.295,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
13968.39,866.0,6.0,0.0,29397.84,1.0,0.066,9.0,0.0,0.4751502151178454,9.0,0.0,9.0,0.47513405290821,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
45417.88,1479.0,11.0,4.0,20676.74,0.0,0.347,8.0,0.0,2.1965687047377873,12.0,0.0,12.0,2.196462476073304,1.7349999999999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
12016.12,1886.0,6.0,4.0,27677.8,0.0,0.171,1.0,0.0,0.4341428870791754,5.0,0.0,5.0,0.43412720204633154,0.8550000000000001,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
7287.5,1535.0,8.0,3.0,25671.55,0.0,0.136,3.0,0.0,0.2838745615282287,6.0,0.0,6.0,0.2838635040149888,0.544,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
24498.17,625.0,19.0,0.0,14451.11,1.0,0.415,4.0,0.0,1.695244863543354,4.0,0.0,4.0,1.695127562688078,0.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
49283.24,1426.0,14.0,0.0,10072.35,0.0,0.626,3.0,0.0,4.892923697051829,3.0,0.0,3.0,4.892437967508326,0.626,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
12140.66,1441.0,22.0,3.0,19003.91,0.0,0.344,9.0,0.0,0.6388506365269042,12.0,0.0,12.0,0.6388170214960239,1.376,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
33623.17,1833.0,11.0,2.0,16053.25,0.0,0.309,6.0,0.0,2.09447744226247,8.0,0.0,8.0,2.0943469797717116,0.927,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
38092.9,1804.0,12.0,0.0,872.3,0.0,0.094,3.0,0.0,43.669494439986245,3.0,0.0,3.0,43.61948929348449,0.094,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
11920.0,1027.0,21.0,1.0,28723.19,0.0,0.383,8.0,0.0,0.414995688153022,9.0,0.0,9.0,0.41498124055021224,0.766,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
36424.41,682.0,3.0,1.0,17150.4,0.0,0.471,9.0,0.0,2.123822767982088,10.0,0.0,10.0,2.1236989400282194,0.942,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18420.77,692.0,9.0,0.0,26247.3,0.0,0.399,4.0,0.0,0.7018158058162173,4.0,0.0,4.0,0.7017890682444197,0.399,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
31633.68,118.0,23.0,4.0,22065.44,0.0,0.68,5.0,0.0,1.4336301474160498,9.0,0.0,9.0,1.4335651786151278,3.4000000000000004,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
31694.81,661.0,2.0,3.0,10290.91,1.0,0.288,3.0,0.0,3.079884091883031,6.0,0.0,6.0,3.0795848389657507,1.152,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26811.95,1638.0,23.0,4.0,27044.62,0.0,0.716,5.0,0.0,0.9913968101603943,9.0,0.0,9.0,0.9913601536958665,3.58,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
4559.97,990.0,4.0,1.0,23733.63,0.0,0.883,2.0,0.0,0.19213116577615813,3.0,0.0,3.0,0.19212307080413724,1.766,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41773.36,1136.0,3.0,1.0,12950.77,0.0,0.591,2.0,1.0,3.225550295465057,3.0,0.0,3.0,3.225301252261274,1.182,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16072.96,235.0,18.0,3.0,25230.3,0.0,0.389,5.0,0.0,0.6370498963547797,8.0,0.0,8.0,0.6370246479571009,1.556,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9366.6,362.0,14.0,1.0,8219.41,0.0,0.18,7.0,1.0,1.1395708451093205,8.0,0.0,8.0,1.1394322181010437,0.36,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2086.72,1193.0,22.0,2.0,20153.44,0.0,0.932,1.0,0.0,0.10354162862518755,3.0,0.0,3.0,0.10353649121483902,2.7960000000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
29565.1,1437.0,6.0,1.0,3525.99,0.0,0.752,3.0,0.0,8.384907501155704,4.0,0.0,4.0,8.382530146101917,1.504,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
33894.34,1740.0,21.0,4.0,25986.46,0.0,0.246,1.0,0.0,1.3043077048586071,5.0,0.0,5.0,1.3042575149706819,1.23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
878.56,1357.0,2.0,4.0,21910.04,0.0,0.151,8.0,0.0,0.0400985119150855,12.0,0.0,12.0,0.04009668185535693,0.755,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25629.05,154.0,15.0,2.0,4661.78,0.0,0.049,2.0,0.0,5.497696158977901,4.0,0.0,4.0,5.496517099241226,0.14700000000000002,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
11363.46,1787.0,14.0,4.0,737.9,0.0,0.191,6.0,0.0,15.399728960563762,10.0,0.0,10.0,15.37888753552578,0.9550000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
32276.38,1498.0,17.0,4.0,11757.05,0.0,0.732,6.0,0.0,2.745278790172705,10.0,0.0,10.0,2.745045309383784,3.66,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8759.6,924.0,2.0,4.0,20290.65,0.0,0.63,9.0,0.0,0.431706229223805,13.0,0.0,13.0,0.4316849541560198,3.15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34562.34,1165.0,13.0,0.0,8566.11,0.0,0.967,6.0,0.0,4.034776578867186,6.0,0.0,6.0,4.034305617647024,0.967,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
19367.43,1126.0,0.0,2.0,29200.33,0.0,0.322,6.0,0.0,0.6632606549309545,8.0,0.0,8.0,0.6632379415595111,0.966,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46839.66,282.0,6.0,2.0,28046.97,0.0,0.787,1.0,0.0,1.6700435020253526,3.0,0.0,3.0,1.6699839596234594,2.361,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6919.17,1737.0,1.0,1.0,17978.42,0.0,0.12,7.0,0.0,0.3848597373962785,8.0,0.0,8.0,0.3848383318260545,0.24,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17086.26,543.0,9.0,2.0,9536.41,0.0,0.563,6.0,0.0,1.7916868087676598,8.0,0.0,8.0,1.7914989499245602,1.6889999999999998,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5718.0,1227.0,23.0,3.0,26898.45,0.0,0.467,8.0,0.0,0.2125773046402302,11.0,0.0,11.0,0.21256940197662033,1.868,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
46238.45,1203.0,15.0,2.0,24123.78,0.0,0.838,1.0,0.0,1.9167166173792,3.0,0.0,3.0,1.9166371672612144,2.514,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
43873.1,469.0,11.0,3.0,2676.02,0.0,0.702,8.0,0.0,16.394907362426288,11.0,0.0,11.0,16.388783049809117,2.808,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
12934.18,950.0,17.0,4.0,14342.05,0.0,0.194,8.0,0.0,0.9018362089101628,12.0,0.0,12.0,0.9017733327290919,0.97,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
33016.2,1044.0,5.0,3.0,29438.33,0.0,0.984,1.0,0.0,1.1215378046241073,4.0,0.0,4.0,1.121499708043627,3.936,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40870.25,190.0,16.0,0.0,13671.77,0.0,0.823,7.0,0.0,2.9893898156566414,7.0,0.0,7.0,2.9891711774570915,0.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
27782.28,1265.0,7.0,4.0,27993.96,0.0,0.355,7.0,0.0,0.9924383688481372,11.0,0.0,11.0,0.9924029182395688,1.775,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
26506.05,1989.0,20.0,3.0,29320.95,0.0,0.826,7.0,0.0,0.9039969714487422,10.0,0.0,10.0,0.9039661414060115,3.304,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12130.52,38.0,8.0,4.0,11682.04,0.0,0.957,3.0,0.0,1.038390555074285,7.0,0.0,7.0,1.0383016749065312,4.785,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4700.48,541.0,18.0,0.0,28940.3,0.0,0.89,3.0,0.0,0.16241987816297687,3.0,0.0,3.0,0.1624142661179698,0.89,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
